restaurant_name,name,rating,review,items_ordered,purchase_date,user_since
"Kober Mie, Kaca Piring",T*** O***,1.0,makin kesini makin gak ada abonya sama sekali apa iya lupa ngasi abon ayamnya ?,Mie Iblis - Udang Keju - Siomay - Ice Tea Shaker,17 May 2021,Gojek user since 16 December 2018
"Kober Mie, Kaca Piring",M**** H****,2.0,makin kesini makin gak beres nih kober... kesamaan gambar dengan makanan yg dteng jauh banget bedanya,Mie Setan - Udang Rambutan,6 June 2021,Gojek user since 30 May 2018
"Kober Mie, Kaca Piring",D****,1.0,makin kesini mkin g enk hambar cabe 3 g pedes sma sekali. kecewa 😞,Mie Iblis - Mie Iblis - Udang Rambutan,13 December 2021,Gojek user since 18 April 2019
"Kober Mie, Kaca Piring",M*********,2.0,"makin lama mi nya ga dikasi bumbu kali ya, dimsum jg kecil bgt keras pula, beda sama kober lidah kulon",Koberkan 3,29 December 2020,Gojek user since 13 November 2016
"Kober Mie, Kaca Piring",Mella sagita,5.0,mamtab banget diskon nyaaa😍😍😍 jd makin cinta sama koberrr uyyy,Paket 1,22 December 2021,Gojek user since 21 July 2021
"Kober Mie, Kaca Piring",D****** M******,3.0,manisnya kurang terasa asin,Mie Iblis,31 October 2021,Gojek user since 19 January 2019
"Kober Mie, Kaca Piring",R**** K*****,5.0,"mantaaaapppp rasanya ttep sama pdhl pngen lumpia udang, mlah gada -_-",Mie Iblis - Udang Keju - Udang Rambutan - Lumpia Ayam - Es Genderuwo,1 February 2022,Gojek user since 23 December 2019
"Kober Mie, Kaca Piring",tika,5.0,mantaapp dan cepat juga pesanannya,Mie Setan - Mie Angel - Udang Keju,9 December 2022,Gojek user since 9 October 2020
"Kober Mie, Kaca Piring",ari,5.0,mantab pedasnya luar biasa,Siomay - Mie Setan - Mie Setan - Udang Rambutan,20 February 2022,Gojek user since 11 November 2021
"Kober Mie, Kaca Piring",firman hadi p,5.0,mantab rasa nya,Mie Iblis - Udang Rambutan,17 April 2022,Gojek user since 5 November 2015
"Kober Mie, Kaca Piring",priyatno widodo,5.0,mantab semuanya,Udang Rambutan - Shojin Ryori Maki - Ebi Tempura Roll - Tempura Prawn - Lemon Splash,18 March 2022,Gojek user since 16 June 2021
"Kober Mie, Kaca Piring",pras,5.0,"mantab,enak sesuai rasany",Kober Mie Gurih - Udang Rambutan,26 October 2024,Gojek user since 26 October 2022
"Kober Mie, Kaca Piring",E**,5.0,"mantabb,,trima kasih 🙏",Mie Iblis - Siomay - Lumpia Udang,4 November 2022,Gojek user since 7 August 2017
"Kober Mie, Kaca Piring",M******** M*******,5.0,mantabbbb gk ngecewain rasanya,Mie Angel - Udang Keju - Mie Setan,6 October 2021,Gojek user since 16 June 2020
"Kober Mie, Kaca Piring",T***,5.0,mantaf suka banget,Mie Iblis - Udang Keju - Sushi,3 August 2021,Gojek user since 6 January 2020
"Kober Mie, Kaca Piring",D** I********,5.0,"mantap , level 10 krang pedas 😀",Kober Mie Manis,9 February 2024,Gojek user since 17 July 2023
"Kober Mie, Kaca Piring",F*******,5.0,mantap Poko'e enak buat manjakan lidah,Mie Iblis - Mie Iblis - Udang Rambutan - Sushi - Es Sundel Bolong,7 July 2022,Gojek user since 27 February 2019
"Kober Mie, Kaca Piring",S*********,5.0,mantap banget gaessss ....,Mie Iblis - Udang Keju - Udang Rambutan - Siomay - Sushi,12 August 2021,Gojek user since 18 October 2016
"Kober Mie, Kaca Piring",Faiz Amrullah,5.0,"mantap banget, enak mie nya!",Kober Mie Manis,10 July 2023,Gojek user since 17 January 2018
"Kober Mie, Kaca Piring",A***** M****** S******,5.0,mantap cepat sampai,Mie Setan - Mie Iblis - Siomay,7 January 2022,Gojek user since 8 April 2021
"Kober Mie, Kaca Piring",E** K***** S******,5.0,mantap dah pokoknya,Monster Roll - Mie Iblis - Ice Taro Frappe,16 February 2021,Gojek user since 19 October 2020
"Kober Mie, Kaca Piring",D******** Y* K**,5.0,"mantap deh mie nya pedess nya pollll🥵 es tuyul nya juga manis,ceker nya sayang ga pedes☺🙏",Ceker - Mie Setan - Es Tuyul,4 July 2021,Gojek user since 22 June 2021
"Kober Mie, Kaca Piring",Made Anggra Kurnia Artha,5.0,mantap dengan makanan enak,Mie Iblis - Ice Avocado Frappe,31 August 2022,Gojek user since 29 March 2020
"Kober Mie, Kaca Piring",Udin Sitata,5.0,mantap enak banget,Kober Mie Manis - Udang Rambutan,29 January 2025,Gojek user since 18 May 2022
"Kober Mie, Kaca Piring",F******,5.0,mantap enak memuaskan,Mie Iblis - Mie Iblis,14 July 2021,Gojek user since 28 August 2015
"Kober Mie, Kaca Piring",ardi,5.0,mantap gak kecewa,Baby Shake Teh Tarik - Mie Iblis,19 December 2022,Gojek user since 2 April 2020
"Kober Mie, Kaca Piring",A*********,5.0,mantap kak pedesnya,Mie Iblis,8 November 2021,Gojek user since 14 December 2019
"Kober Mie, Kaca Piring",Ricky Sevian,5.0,mantap pedasnya kerasa,Mie Iblis - Udang Rambutan - Es Pocong,3 September 2022,Gojek user since 26 June 2018
"Kober Mie, Kaca Piring",Atho',5.0,mantap pokoknya,Kober Mie Manis - Udang Rambutan,14 June 2023,Gojek user since 12 August 2018
